file;general;race;class;anim;deathvar;dialog;origin;name;MonsterId;ValidatedMonsterId
DVDEATHK;UNDEAD;DEMONIC;FIGHTER_MAGE;DEATH_KNIGHT;demnabsu;None;SPELL_REV;Death Knight;;
DVDJINNI;GIANTHUMANOID;GENIE;FIGHTER_MAGE;DJINNI;NONE;;SPELL_REV;Djinni;;
DVEFREET;GIANTHUMANOID;GENIE;FIGHTER_MAGE;DJINNI_LEGS;NONE;;SPELL_REV;Efreeti;;
DVNYMPH;HUMANOID;FAIRY;DRUID;SIRINE;nymphsu;None;SPELL_REV;Nymph;Nymph;false
DVNYMPH;HUMANOID;FAIRY;DRUID;SIRINE;nymphsu;None;SPELL_REV;Nymph;Nymph;false
DVSTALK;MONSTER;ELEMENTAL;RANGER;DOOM_GUARD;None;None;SPELL_REV;Invisible Stalker;;
DVWRAITH;UNDEAD;WRAITH;WRAITH;SHADOW;None;;SPELL_REV;Wraith;;
DW#ABBL1;MONSTER;DRAGON;SHADOW_DRAGON;DRAGON_BLACK;dw#abbl1;dw#abbl1;STRATAGEMS;Olinissimous;;
DW#ABBL2;MONSTER;DRAGON;SHADOW_DRAGON;DRAGON_BLACK;dw#abbl2;dw#abbl2;STRATAGEMS;Zirimanat'ryl;;
DW#ABDGY;MONSTER;DRAGON;RED_DRAGON;DRAGON_BROWN;Anadramatis;dw#abdgy;STRATAGEMS;Anadramatis;;
DW#ABGRE;MONSTER;DRAGON;RED_DRAGON;DRAGON_GREEN;dw#abgre;dw#abgre;STRATAGEMS;Ithy'nassendra;;
DW#ABRED;MONSTER;DRAGON;RED_DRAGON;DRAGON_RED;dw#abred;dw#abred;STRATAGEMS;Carnifex;;
DW#ANGSK;UNDEAD;SKELETON;SKELETON_WARRIOR;SKELETON;None;;stratagems;Skeleton Warrior;SkeletonWarrior;true
DW#ASVM1;UNDEAD;VAMPIRE;FIGHTER_THIEF;VAMPIRE_FEMALE;vam1514a;None;STRATAGEMS;Elder Vampire;;
DW#ASVM2;UNDEAD;VAMPIRE;FIGHTER_THIEF;VAMPIRE_FEMALE;vam1514b;None;STRATAGEMS;Vampire;;
DW#BASUM;MONSTER;DEMONIC;TANARI;TANARRI;dw#basum;;STRATAGEMS;Balor;;
DW#BAZPF;MONSTER;DEMONIC;IMP;RAVER;dw#bazpf;None;STRATAGEMS;Pit Fiend;;
DW#BFSUM;MONSTER;DEMONIC;IMP;SKELETON_FIEND;dw#bfsum;None;STRATAGEMS;Bone Fiend;;
DW#C3CHE;HUMANOID;HOBGOBLIN;FIGHTER;HOBGOBLIN;None;dw#hobgc;stratagems;Hobgoblin Elite;;
DW#C3HB1;HUMANOID;HOBGOBLIN;FIGHTER;HOBGOBLIN;dw#c3hb1;None;stratagems;Hobgoblin Elite;;
DW#C3HB2;HUMANOID;HOBGOBLIN;FIGHTER;HOBGOBLIN;dw#c3hb2;None;stratagems;Hobgoblin Elite;;
DW#CLDKI;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#CLDKI;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#CLPES;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#CLPES;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#CLWEB;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#CLWEB;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#COSUM;MONSTER;DEMONIC;IMP;CORNUGON;dw#cosum;None;STRATAGEMS;Cornugon;;
DW#DAVHO;MONSTER;GOLEM;GOLEM_IRON;FIGHTER_MALE_HUMAN;None;None;stratagems;Battle Horror;BattleHorror;true
DW#DEFOG;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#DEFOG;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#DIASK;UNDEAD;SKELETON;SKELETON_WARRIOR;SKELETON;None;;stratagems;Skeleton Warrior;SkeletonWarrior;true
DW#DIFFI;HUMANOID;NO_RACE;NO_CLASS;BIRD;dw#diffi;DW#DIFFI;STRATAGEMS;;;
DW#DIFFI;HUMANOID;NO_RACE;NO_CLASS;BIRD;dw#diffi;DW#DIFFI;stratagems;;;
DW#DOP7;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP7;;stratagems;Greater Doppelganger;;
DW#DOP71;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP71;;stratagems;Greater Doppelganger;;
DW#DOP72;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP72;;stratagems;Greater Doppelganger;;
DW#DOP73;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP73;;stratagems;Greater Doppelganger;;
DW#DOP74;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP74;;stratagems;Greater Doppelganger;;
DW#DOP75;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP75;;stratagems;Greater Doppelganger;;
DW#DOPSS;MONSTER;DOPPLEGANGER;DOPPLEGANGER;DOPPLEGANGER;SSDopple;;stratagems;Doppelganger;;
DW#DOPZO;MONSTER;DOPPLEGANGER;DOPPLEGANGER;DOPPLEGANGER;None;;stratagems;Doppelganger;;
DW#DRCTG;GIANTHUMANOID;GOLEM;GOLEM_STONE;GOLEM_CLAY;golsto01;;STRATAGEMS;Stone Golem;StoneGolem;false
DW#DRCTX;MONSTER;DEMONIC;TANARI;TANARRI;telbal1;;STRATAGEMS;Balor;;
DW#DRCTY;MONSTER;DEMONIC;TANARI;GLABREZU;demgla01;None;STRATAGEMS;Glabrezu;;
DW#DRCTZ;MONSTER;DEMONIC;TANARI;FIEND_GREEN;demnab01;None;STRATAGEMS;Nabassu;;
DW#DRXG1;MONSTER;DEMONIC;TANARI;GLABREZU;dw#drxg1;demosum3;STRATAGEMS;Glabrezu;;
DW#DRXG2;MONSTER;DEMONIC;TANARI;GLABREZU;dw#drxg2;demosum3;STRATAGEMS;Glabrezu;;
DW#ELDEE;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;dw#eldee;;STRATAGEMS;Greater Earth Elemental;;
DW#ELDO1;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;STRATAGEMS;Elder Orb;;
DW#ELDO2;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;STRATAGEMS;Elder Orb;;
DW#ELDO3;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;STRATAGEMS;Elder Orb;;
DW#ELDO4;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;STRATAGEMS;Elder Orb;;
DW#FSTOR;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#FSTOR;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#GHGRA;MONSTER;SLIME;GREY_OOZE;GRAY_OOZE;None;;STRATAGEMS;Gray Ooze;WhitePudding;false
DW#GHGRE;MONSTER;SLIME;GREEN_SLIME;SLIME_OLIVE;None;;STRATAGEMS;Green Slime;GreenSlime;false
DW#GHOCH;MONSTER;SLIME;OCRE_JELLY;SLIME_OCHRE;None;;STRATAGEMS;Ochre Jelly;OchreJelly;false
DW#GHOTY;MONSTER;OTYUGH;OTYUGH;OTYUGH;None;;STRATAGEMS;Otyugh;;
DW#GRBAL;MONSTER;DEMONIC;TANARI;TANARRI;demosum2;demosum2;wheels;Balor;;
DW#GRGLA;MONSTER;DEMONIC;TANARI;GLABREZU;demosum3;demosum3;wheels;Glabrezu;;
DW#GRMAR;MONSTER;DEMONIC;TANARI;MARILITH;Demosum1;demosum1;wheels;Marilith;;
DW#GRSOL;MONSTER;DEMONIC;NO_CLASS;DEVA_MONADIC;dw#grsol;dw#grsol;wheels;Fallen Solar;;
DW#HDP7;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP7;;stratagems;Greater Doppelganger;;
DW#HDP71;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP71;;stratagems;Greater Doppelganger;;
DW#HDP72;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP72;;stratagems;Greater Doppelganger;;
DW#HDP73;MONSTER;DOPPLEGANGER;THIEF;DOPPLEGANGER_GREATER;GDOPP73;;stratagems;Doppelganger Assassin;;
DW#HDP74;MONSTER;DOPPLEGANGER;CLERIC;DOPPLEGANGER_GREATER;GDOPP74;;stratagems;Doppelganger Shaman;;
DW#HDP75;MONSTER;DOPPLEGANGER;MAGE;DOPPLEGANGER_GREATER;GDOPP75;;stratagems;Doppelganger Mage;;
DW#HGWA1;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;STRATAGEMS;Fire Giant;;
DW#HGWA2;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;STRATAGEMS;Fire Giant;;
DW#HGWA3;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;STRATAGEMS;Fire Giant;;
DW#HGWA4;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;STRATAGEMS;Fire Giant;;
DW#HGWA5;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;STRATAGEMS;Fire Giant;;
DW#HGWA6;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;STRATAGEMS;Fire Giant;;
DW#ICYU1;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;STRATAGEMS;Yuan-Ti Mage;;
DW#ICYU2;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;STRATAGEMS;Yuan-Ti Mage;;
DW#ICYUA;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;STRATAGEMS;Yuan-Ti Mage;;
DW#INCEN;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#INCEN;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#ISTOR;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#ISTOR;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#KBACH;HUMANOID;KOBOLD;KOBOLD;KOBOLD;none;;stratagems;Kobold Chieftain;;
DW#KBACM;HUMANOID;KOBOLD;KOBOLD;KOBOLD;None;;stratagems;Kobold Commando;;
DW#KBAGD;HUMANOID;KOBOLD;KOBOLD;KOBOLD;none;;stratagems;Kobold Guard;;
DW#KBAS2;HUMANOID;KOBOLD;MAGE;KOBOLD;none;;stratagems;Kobold Shaman;;
DW#KBASH;HUMANOID;KOBOLD;MAGE;KOBOLD;none;;stratagems;Kobold Shaman;;
DW#KOBCH;HUMANOID;KOBOLD;KOBOLD;KOBOLD;none;;stratagems;Kobold Chieftain;;
DW#KOBGD;HUMANOID;KOBOLD;KOBOLD;KOBOLD;none;;stratagems;Kobold Guard;;
DW#KOBSH;HUMANOID;KOBOLD;MAGE;KOBOLD;none;;stratagems;Kobold Shaman;;
DW#KPSPY;HUMANOID;NO_RACE;NO_CLASS;BIRD;dw#kpspy;None;STRATAGEMS;;;
DW#KPUM1;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;None;;STRATAGEMS;Umber Hulk;;
DW#KPUM2;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;None;;STRATAGEMS;Umber Hulk Elder;;
DW#KPYI1;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;STRATAGEMS;Yuan-Ti Mage;;
DW#KPYI2;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;STRATAGEMS;Yuan-Ti Mage;;
DW#KPYU1;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;STRATAGEMS;Yuan-Ti Mage;;
DW#KPYU2;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;STRATAGEMS;Yuan-Ti Mage;;
DW#LENWI;HUMANOID;NO_RACE;NO_CLASS;BIRD;cutspy;None;stratagems;Wizard Eye;;
DW#LICH1;UNDEAD;LICH;MAGE;LICH;lich01;;STRATAGEMS;Lich;;
DW#LICH2;UNDEAD;LICH;MAGE;LICH;lich01;;STRATAGEMS;Lich;;
DW#LICH3;UNDEAD;LICH;MAGE;LICH;lich01;;STRATAGEMS;Lich;;
DW#LICH4;UNDEAD;LICH;MAGE;LICH;lich01;;STRATAGEMS;Lich;;
DW#LICH5;UNDEAD;LICH;MAGE;LICH;lich01;;STRATAGEMS;Lich;;
DW#LICH6;UNDEAD;LICH;MAGE;LICH;lich01;;STRATAGEMS;Lich;;
DW#LICH7;UNDEAD;LICH;MAGE;LICH;lich01;;STRATAGEMS;Lich;;
DW#LICH8;UNDEAD;LICH;MAGE;LICH;lich01;;STRATAGEMS;Lich;;
DW#LICH9;UNDEAD;LICH;MAGE;LICH;lich01;;STRATAGEMS;Lich;;
DW#METEO;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#METEO;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#MIHOA;HUMANOID;HOBGOBLIN;HOBGOBLIN;HOBGOBLIN;None;;stratagems;Hobgoblin;;
DW#MIHOB;HUMANOID;HOBGOBLIN;HOBGOBLIN;HOBGOBLIN;None;;stratagems;Hobgoblin;;
DW#MIHOE;HUMANOID;HOBGOBLIN;FIGHTER;HOBGOBLIN;None;None;stratagems;Hobgoblin Elite;;
DW#MULKA;HUMANOID;KOBOLD;KOBOLD;KOBOLD;None;;stratagems;Kobold;;
DW#MULKC;HUMANOID;KOBOLD;KOBOLD;KOBOLD;None;;stratagems;Kobold Commando;;
DW#MULSA;UNDEAD;SKELETON;SKELETON;SKELETON;None;None;stratagems;Skeleton;Skeleton;true
DW#MULSK;UNDEAD;SKELETON;SKELETON;SKELETON;None;None;stratagems;Skeleton;Skeleton;true
DW#ODAM1;HUMANOID;NO_RACE;NO_CLASS;BIRD;;None;STRATAGEMS;Apprentice;;
DW#ODAM2;UNDEAD;VAMPIRE;MAGE;VAMPIRE_FEMALE;bodtan;bodtan;STRATAGEMS;Apprentice;;
DW#OGHOB;HUMANOID;HOBGOBLIN;FIGHTER;HOBGOBLIN;None;None;stratagems;Hobgoblin Elite;;
DW#REWO;UNDEAD;WOLF;WOLF_DREAD;WOLF_DREAD;None;;stratagems;Dread Wolf;DreadWolf;true
DW#RNLG1;HUMANOID;KOBOLD;FIGHTER;GOBLIN_BOW;None;;STRATAGEMS;Goblin;;
DW#RNLG2;HUMANOID;KOBOLD;FIGHTER;GOBLIN_BOW;dw#rnlg2;;STRATAGEMS;Goblin;;
DW#RNLG3;HUMANOID;KOBOLD;FIGHTER;GOBLIN_BOW;dw#rnlg3;;STRATAGEMS;Goblin;;
DW#RRAK1;HUMANOID;RAKSHASA;RAKSHASA;RAKSHASA;raksha01;None;STRATAGEMS;Rakshasa;;
DW#RRAK2;HUMANOID;RAKSHASA;RAKSHASA;RAKSHASA;rakruh01;None;STRATAGEMS;Ruhk;;
DW#RRAK3;HUMANOID;RAKSHASA;MAGE;RAKSHASA;rakraj01;None;STRATAGEMS;Rajah;;
DW#RRAK4;HUMANOID;RAKSHASA;MAGE;RAKSHASA;rakmah01;None;STRATAGEMS;Maharajah;;
DW#SBAIM;MONSTER;DEMONIC;TANARI;TANARRI;demosum2;demosum2;STRATAGEMS;Balor;;
DW#SEMSK;UNDEAD;SKELETON;SKELETON_WARRIOR;SKELETON;None;;stratagems;Skeleton Warrior;SkeletonWarrior;true
DW#SENGL;MONSTER;DEMONIC;TANARI;GLABREZU;dglab01;None;STRATAGEMS;Glabrezu;;
DW#SENYL;MONSTER;DEMONIC;TANARI;DROW_FEMALE;GorTan3;None;STRATAGEMS;Yochlol;;
DW#SOLRA;KEY;NO_RACE;NO_CLASS;RAT;dw#solra;None;STRATAGEMS;Point;;
DW#SPHMI;GIANTHUMANOID;OGRE;OGRE;MINOTAUR;Ogre;;STRATAGEMS;Minotaur;Ogre;false
DW#SPHO1;HUMANOID;ORC;ORC;OROG;orc05;None;STRATAGEMS;Orog;;
DW#SPHO2;HUMANOID;ORC;ORC;OROG_ELITE;orc06;None;STRATAGEMS;Orog;;
DW#STINK;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#STINK;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#SUFFO;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#SUFFO;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#SWEET;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#SWEET;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#TYGOL;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;STRATAGEMS;Tyrant Golem;;
DW#ULCGR;HUMANOID;NO_RACE;NO_CLASS;BIRD;cutspy;None;stratagems;;;
DW#ULCWO;UNDEAD;WOLF;WOLF_VAMPIRIC;WOLF_VAMPIRIC;None;;stratagems;Wolf of Ulcaster;VampiricWolf;true
DW#VIBEH;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;wheels;Beholder;;
DW#VIBON;MONSTER;DEMONIC;IMP;SKELETON_FIEND;GorBat5;None;wheels;Bone Fiend;;
DW#VIEGL;ANIMAL;NO_RACE;NO_CLASS;WIZARD_EYE;eyeegl01;eyeegl01;wheels;Eagle Eye;;
DW#VIELE;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH_SMALL;None;;wheels;Lesser Earth Elemental;;
DW#VIGOL;GIANTHUMANOID;GOLEM;GOLEM_IRON;GOLEM_IRON;None;;wheels;Iron Golem;IronGolem;false
DW#VIILL;HUMANOID;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;mindfl01;None;wheels;Mind Flayer;;
DW#VIKUO;HUMANOID;KUO-TOA;KUO-TOA;KUO-TOA;None;;wheels;Kuo-toan Warrior;;
DW#VILIZ;MONSTER;YUANTI;FIGHTER;LIZARD_MAN_ELITE;Bazliz03;Bazliz03;wheels;Lizard Man;;
DW#VISAL;MONSTER;SALAMANDER;ELEMENTAL_WATER;SALAMANDER_FROST;salgrice;None;wheels;Ice Salamander;;
DW#VMRAT;ANIMAL;NO_RACE;NO_CLASS;RAT;None;None;STRATAGEMS;Giant Rat;;
DW#VMWO1;ANIMAL;WOLF;WOLF_DIRE;WOLF_DIRE;None;;STRATAGEMS;Dire Wolf;DireWolf;false
DW#VMWO2;ANIMAL;WOLF;WOLF_DIRE;WOLF_DIRE;None;;STRATAGEMS;Dire Wolf;DireWolf;false
DW#VMWO3;MONSTER;WOLF;WOLF_DREAD;WOLF_DREAD;None;;STRATAGEMS;Dread Wolf;DreadWolf;false
DW#VMWO4;MONSTER;WOLF;WOLF_DREAD;WOLF_DREAD;None;;STRATAGEMS;Dread Wolf;DreadWolf;false
DW#VSTOR;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#VSTOR;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#WATE2;MONSTER;ELEMENTAL;ELEMENTAL_WATER;WATER_WEIRD;NONE;;STRATAGEMS;Water Elemental;;
DW#WATE2;MONSTER;ELEMENTAL;ELEMENTAL_WATER;WATER_WEIRD;NONE;;stratagems;Water Elemental;;
DW#WATE3;MONSTER;ELEMENTAL;ELEMENTAL_WATER;WATER_WEIRD;NONE;;STRATAGEMS;Greater Water Elemental;;
DW#WATE3;MONSTER;ELEMENTAL;ELEMENTAL_WATER;WATER_WEIRD;NONE;;stratagems;Not this pseudo-humble talk again!;;
DW#WISH1;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;Wish02;wish25;STRATAGEMS;Djinni;;
DW#WISH2;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;Wish02;wish25;STRATAGEMS;Djinni;;
DW#WISH3;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;Wish02;wish25;STRATAGEMS;Djinni;;
DW#WISH4;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;Wish02;wish25;STRATAGEMS;Djinni;;
DW#WISH5;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;Wish02;wish25;STRATAGEMS;Djinni;;
DW#WISH6;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;Wish02;wish25;STRATAGEMS;Djinni;;
DW#WISH7;GIANTHUMANOID;GENIE;GENIE_DAO;DJINNI;Wish02;wish25;STRATAGEMS;Djinni;;
DW#WRFOG;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;STRATAGEMS;Bird;;
DW#WRFOG;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;stratagems;Bird;;
DW#WRMO1;UNDEAD;HUMAN;MONK;MONK_MALE_HUMAN;balelit1;None;wheels;Bhaal-Touched;;
DW#WRMO2;UNDEAD;HUMAN;MONK;MONK_MALE_HUMAN;balelit2;None;wheels;Bhaal-Touched;;
DW#WRMO3;UNDEAD;HUMAN;MONK;MONK_MALE_HUMAN;balelit3;None;wheels;Bhaal-Touched;;
DW#WRMO4;UNDEAD;HUMAN;MONK;MONK_MALE_HUMAN;balelit4;None;wheels;Bhaal-Touched;;
DW#WWOLF;MONSTER;LYCANTHROPE;WEREWOLF;WEREWOLF;None;None;stratagems;Werewolf;;
DW#YSDRA;MONSTER;DRAGON;RED_DRAGON;DRAGON_RED;DragRed;;STRATAGEMS;Brimstone;;
DWCUTCTR;HUMANOID;NO_RACE;NO_CLASS;BIRD;dwcutctr;None;STRATAGEMS;;;
DWDVGLAB;MONSTER;DEMONIC;FIGHTER_MAGE_CLERIC;GLABREZU;DEMGLAB;;STRATAGEMS;Glabrezu;;
DWDVPITF;MONSTER;DEMONIC;FIGHTER_MAGE_CLERIC;TANARRI;dempit;None;STRATAGEMS;Pit Fiend;;
DX#DALID;UNDEAD;VAMPIRE;MAGE;VAMPIRE_FEMALE;dx#dalid;dx#dalid;COWLEDMENACE;Dalina;;
DX#DEMI;UNDEAD;DEMILICH;MAGE;DEMILICH;dx#demi;dx#demid;COWLEDMENACE;Zallanora the Demilich;;
DX#LICH1;UNDEAD;LICH;MAGE;LICH;DX#LICH1;dx#lichd;COWLEDMENACE;Kartak Spellseer;;
DX#LICHJ;UNDEAD;LICH;MAGE;LICH;dx#lichj;;COWLEDMENACE;Jymahna;;
DX#LICHT;UNDEAD;LICH;MAGE;LICH;grvlch01;;COWLEDMENACE;Rune Lich;;
DX#MUMMY;UNDEAD;GHOUL;CLERIC;MUMMY;dx#mummy;;COWLEDMENACE;Servant of Kartak;GreaterMummy;false
DX#SHOOL;UNDEAD;LICH;MAGE;LICH;DX#SHOOL;dx#shool;COWLEDMENACE;Shoon VII;;
DX#SHOON;UNDEAD;SPECTRE;MAGE;WAILING_VIRGIN;dx#shoon;dx#shd;COWLEDMENACE;Shoon VII;;
EFREETSU;GIANTHUMANOID;GENIE;GENIE_EFREETI;EFREETI_NOBLE;None;;BG2;Efreeti;;
EFREETSU;GIANTHUMANOID;GENIE;GENIE_EFREETI;DJINNI_LEGS;None;;BG1;Efreeti;;
ELAIR01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;;BG2;Air Elemental;;
ELAIRG01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;;BG2;Greater Air Elemental;;
ELAIRL01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR_SMALL;None;;BG2;Lesser Air Elemental;;
ELAIRPR3;MONSTER;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_AIR;None;;ITEMUPGRADE;Greater Air Elemental;;
ELAIRSU1;MONSTER;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR_SMALL;NONE;;SPELL_REV;Lesser Air Elemental;;
ELAIRSU1;MONSTER;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR_SMALL;NONE;;stratagems;Lesser Air Elemental;;
ELAIRSU2;MONSTER;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;NONE;;SPELL_REV;Air Elemental;;
ELAIRSU2;MONSTER;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;NONE;;stratagems;Air Elemental;;
ELAIRSU3;MONSTER;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;NONE;;SPELL_REV;Greater Air Elemental;;
ELAIRSU3;MONSTER;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;NONE;;stratagems;Greater Air Elemental;;
ELAIRSU4;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;;BG2;Elder Air Elemental;;
ELAIRSU4;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;;BG1;Elder Air Elemental;;
ELAIRSUW;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR_SMALL;None;;BG2;Air Elemental;;
ELAIRSUW;MONSTER;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR_SMALL;None;;BG1;Air Elemental;;
ELARIL01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR_SMALL;None;;BG2;Lesser Air Elemental;;
ELEAR01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;None;;BG2;Earth Elemental;;
ELEARB01;UNDEAD;SPECTRE;FIGHTER;MAGE_MALE_HUMAN;elearb01;elearb01;BG2;Apparition;Ghost;false
ELEARB02;UNDEAD;SPECTRE;FIGHTER;MAGE_MALE_HUMAN;elearb02;elearb02;BG2;Apparition;Ghost;false
ELEARB03;UNDEAD;SPECTRE;FIGHTER;MAGE_MALE_HUMAN;elearb03;elearb03;BG2;Apparition;Ghost;false
ELEARB04;UNDEAD;SPECTRE;FIGHTER;MAGE_MALE_HUMAN;elearb04;elearb04;BG2;Apparition;Ghost;false
ELEARB05;UNDEAD;SPECTRE;FIGHTER;MAGE_MALE_HUMAN;elearb05;elearb05;BG2;Apparition;Ghost;false
ELEARB06;UNDEAD;SPECTRE;FIGHTER;MAGE_MALE_HUMAN;elearb06;elearb06;BG2;Apparition;Ghost;false
ELEARB07;UNDEAD;SPECTRE;FIGHTER;MAGE_MALE_HUMAN;elearb07;elearb07;BG2;Apparition;Ghost;false
ELEARB08;UNDEAD;SPECTRE;FIGHTER;MAGE_MALE_HUMAN;elearb08;elearb08;BG2;Apparition;Ghost;false
