
file;general;race;class;anim;deathvar;dialog;level;gender;sex;allegiance;overrideScript;classScript;raceScript;generalScript;defaultScript;helmet;shield;lring;rring;amulet;weapon1;weapon2;weapon3;weapon4;xpv;name
OBSICE02;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPICE;;;;;Immcloud;mepice;;;;420;Ice Mephit
OBSICE03;ANIMAL;WOLF;WOLF_WINTER;WOLF_WINTER;None;;6;MALE;MALE;ENEMY;None;None;None;None;WTARSGT;;;;;;WOLFWI1;WOLFWI2;;;975;Winter Wolf
OBSICE04;ANIMAL;BEAR;BEAR_POLAR;BEAR_POLAR;None;;8;MALE;MALE;NEUTRAL;None;None;BEAR;None;WDASIGHT;;;;;;B1-12;;;;900;Mountain Bear
OBSICE11;GIANTHUMANOID;TROLL;TROLL;TROLL_SNOW;None;;9;NIETHER;MALE;ENEMY;obsice01;;;;;;;trolldie;TROLLIMM;trolldie;TROLL01;;;;1400;Snow Troll
OBSMOD01;MONSTER;GOLEM;GOLEM_IRON;GOLEM_IRON;obsmod01;;1;MALE;MALE;ENEMY;gensht01;None;None;None;wtasight;;;;;;;;;;1000;Modron
OBSSAH01;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;None;;6;MALE;MALE;ENEMY;GENSHT01;None;None;None;wtarsgt;;;;;;xbow04;sper01;;;975;Sahuagin Baron
OBSSAH02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;pries8a;None;9;FEMALE;FEMALE;ENEMY;;None;pries8a;None;wtarsgt;;;;;;sper01;;;;650;Sahuagin Priestess
OBSSAH03;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;None;;4;MALE;MALE;ENEMY;GENSHT01;None;None;None;wtarsgt;;;;;;sper01;xbow04;;;270;Sahuagin Baronial Guard
OBSSAH04;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;None;;3;MALE;MALE;ENEMY;GENSHT01;None;None;None;wtarsgt;;;;;;sper01;xbow04;;;175;Sahuagin
OBSSAH05;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;None;;3;MALE;MALE;ENEMY;GENSHT01;None;None;None;wtarsgt;;;;;;sper01;xbow04;;;175;Sahuagin
OBSSOL01;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;obssol01;obssol01;12;FEMALE;FEMALE;NEUTRAL;INITDLG;obssol01;gpshout;None;wtasight;;;;;;HALB01;BOW03;;;2000;Reyna
OBSSOL02;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;obssol02;obssol02;12;MALE;MALE;NEUTRAL;None;gpshout;None;None;wtasight;HELM01;;;;;SW2H01;;;;2000;Onvo
OBSSOL03;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;obssol03;obssol03;12;MALE;MALE;NEUTRAL;None;gpshout;None;None;wtasight;HELM01;SHLD05;;;;SW1H04;;;;2000;Ancan
OGHMONK1;HUMANOID;HUMAN;INNOCENT;MONK;None;oghmonk1;6;MALE;MALE;NEUTRAL;SHOUT;None;None;None;WTRUNSGT;;;;;;STAF01;;;;75;Monk
OGRE01;GIANTHUMANOID;OGRE;OGRE;OGRE;Ogre;;4;MALE;MALE;ENEMY;None;None;OGRE;None;WTASIGHT;;;;;;B1-2;;;;270;Ogre
OGREGRSU;GIANTHUMANOID;OGRE;OGRE;OGRE;Ogre;;5;SUMMONED;MALE;CONTROLLED;None;None;None;None;BDSUM00;;;;;;ogre1;;;;0;Ogre Berserker
OGRELESU;GIANTHUMANOID;OGRE;OGRE_OGRILLON;OGRILLON;None;;3;SUMMONED;MALE;CONTROLLED;None;None;None;None;BDSUM00;;;;;;B1-8;;;;0;Ogrillon
OGREMA01;GIANTHUMANOID;OGRE;OGRE_MAGE;OGRE_MAGE;None;;5;NIETHER;MALE;ENEMY;None;None;None;MAGE3;WTASIGHT;;;;MAGE01;;COMPS01;;;;650;Ogre Mage
OGREMASU;GIANTHUMANOID;OGRE;OGRE_MAGE;OGRE_MAGE;None;;6;SUMMONED;MALE;ALLY;None;None;OGREMASU;None;wtasight;;;;MAGE01;;COMPS02;;;;975;Ogre Mage
OGRESU;GIANTHUMANOID;OGRE;OGRE;OGRE;Ogre;;4;SUMMONED;MALE;CONTROLLED;None;None;None;None;BDSUM00;;;;;;ogre1;;;;0;Ogre
OGRHAL01;GIANTHUMANOID;OGRE;OGRE_HALFOGRE;HALF_OGRE;None;;2;MALE;MALE;ENEMY;None;None;None;None;wtasight;HELM01;;;;;SW1H01;;;;270;Half-Ogre
OGRILL01;GIANTHUMANOID;OGRE;OGRE_OGRILLON;OGRILLON;None;;2;MALE;MALE;ENEMY;None;None;None;None;wtasight;;;;;;B1-8;;;;175;Ogrillon
OGRMAG01;GIANTHUMANOID;OGRE;OGRE_MAGE;OGRE_MAGE;None;;5;NIETHER;MALE;ENEMY;None;None;None;MAGE3;WTASIGHT;;;;MAGE01;;COMPS01;;;;650;Ogre Mage
OHB1AERI;HUMANOID;ELF;CLERIC_MAGE;MAGE_FEMALE_ELF;ohb1aeri;;10;FEMALE;FEMALE;NEUTRAL;None;None;None;WTASIGHT;None;;;RING06;;;STAF19;SLNG04;;;0;Aerie
OHB1IMOE;HUMANOID;HUMAN;MAGE_THIEF;THIEF_FEMALE_HUMAN;ohb1imoe;;13;FEMALE;FEMALE;NEUTRAL;None;None;None;WTASIGHT;None;;;;;;DAGG24;BOW18;;;0;Imoen
OHB1KELD;HUMANOID;HUMAN;PALADIN;FIGHTER_MALE_HUMAN;ohb1keld;;12;MALE;MALE;NEUTRAL;None;None;None;WTASIGHT;None;HELM01;;;;;NPSW03;XBOW07;;;0;Keldorn
OHB1MNSC;HUMANOID;HUMAN;RANGER;FIGHTER_MALE_HUMAN;ohb1mnsc;;12;MALE;MALE;NEUTRAL;None;None;None;WTASIGHT;None;HELM12;;;;;SW2H20;BOW16;;;0;Minsc
OHB1NEER;HUMANOID;HALF_ELF;MAGE;MAGE_FEMALE_ELF;ohb1neer;;13;FEMALE;FEMALE;NEUTRAL;;;;WTASIGHT;;;;RING06;;;STAFN1;DART03;;;0;Neera
OHB1RASD;HUMANOID;HUMAN;MONK;MONK_MALE_HUMAN;ohb1rasd;;13;MALE;MALE;NEUTRAL;;;;WTASIGHT;;;;;;;;;;;0;Rasaad
OHB2BLTH;HUMANOID;ELF;SORCERER;MAGE_MALE_HUMAN;ohb2blth;;13;MALE;MALE;NEUTRAL;None;None;None;WTASIGHT;None;;;RING06;;AMUL21;STAF19;SLNG04;;;0;Baeloth
OHB2DORN;HUMANOID;HALFORC;PALADIN;FIGHTER_MALE_HALFORC;ohb2dorn;;12;MALE;MALE;NEUTRAL;;;;WTASIGHT;;HELM01;;;;AMUL14;OHDSW2HB;XBOW07;SW1H72;;0;Dorn
OHB2KORG;HUMANOID;DWARF;FIGHTER;FIGHTER_MALE_DWARF;ohb2korg;;12;MALE;MALE;NEUTRAL;None;None;None;WTASIGHT;None;HELM01;SHLD29;;;;AX1H11;AX1H17;AX1H04;;0;Korgan
OHB2PHAR;HUMANOID;ELF;CLERIC_MAGE;CLERIC_FEMALE_ELF;ohb2phar;;20;FEMALE;FEMALE;NEUTRAL;None;None;None;SENDAI;None;HELM34;SHLD27;RING12;RING46;;BLUN22;;;;18000;Phaere
OHB2SARV;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;ohb2sarv;;17;MALE;MALE;NEUTRAL;None;None;None;WTASIGHT;None;HELM09;;;;AMUL22;SW2H20;XBOW09;;;0;Sarevok
OHB2SMON;HUMANOID;HUMAN;FIGHTER_MAGE;FIGHTER_MALE_HUMAN;ohb2smon;;20;MALE;MALE;NEUTRAL;None;None;None;FIGMAG16;None;;SW1H52;;;;SW1H52;;;;20000;Saemon Havarian
OHB3BODH;UNDEAD;VAMPIRE;VAMPIRE;BODHI;ohb3bodh;;25;FEMALE;FEMALE;NEUTRAL;None;None;None;WTASIGHT;None;;;RING95;IMMUNE3;;VAMP3;;;;25000;Bodhi
OHB3DEM1;MONSTER;DEMONIC;IMP;CORNUGON;ohb3dem1;None;13;NIETHER;MALE;ENEMY;None;;None;CORNUGON;WTASIGHT;HELMNOAN;;IMMUNE2;RINGDEMN;REGHP2R;CORNUGON;;;;10000;Cornugon
OHB3DEM2;MONSTER;DEMONIC;IMP;CORNUGON;ohb3dem2;None;13;NIETHER;MALE;ENEMY;None;;None;CORNUGON;WTASIGHT;HELMNOAN;;IMMUNE2;RINGDEMN;REGHP2R;CORNUGON;;;;10000;Cornugon
OHB3DEM3;MONSTER;DEMONIC;IMP;CORNUGON;ohb3dem3;None;13;NIETHER;MALE;ENEMY;None;;None;CORNUGON;WTASIGHT;HELMNOAN;;IMMUNE2;RINGDEMN;REGHP2R;CORNUGON;;;;10000;Cornugon
OHB3IREN;HUMANOID;ELF;MAGE;JON_IRENICUS;ohb3iren;;30;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;STONSKIN;;FIST;FIST;;46000;Jon Irenicus
OHB3VMP1;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;ohb3vmp1;None;14;FEMALE;FEMALE;ENEMY;GENSHT01;None;None;PPVAMPIR;WDASIGHT;;;VAMPREG2;IMMUNE3;;VAMP3;;;;12000;Vampire
OHB3VMP2;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;ohb3vmp2;None;14;FEMALE;FEMALE;ENEMY;GENSHT01;None;None;PPVAMPIR;WDASIGHT;;;VAMPREG2;IMMUNE3;;VAMP3;;;;12000;Vampire
OHB3VMP3;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE;ohb3vmp3;None;14;MALE;MALE;ENEMY;GENSHT01;None;None;PPVAMPIR;WDASIGHT;;;VAMPREG2;IMMUNE3;;VAMP3;;;;12000;Vampire
OHB4MLSN;HUMANOID;HUMAN;CLERIC_MAGE;MELISSAN;OHB4MLSN;;30;FEMALE;FEMALE;NEUTRAL;NONE;NONE;NONE;NONE;NONE;HELMNOAN;;IMMUNE3;;FINMEL01;SPERMEL;DARTMEL;;;91000;Melissan
OHB5BHAL;MONSTER;DEMONIC;TANARI;SAREVOK;ohb5bhal;;25;NIETHER;MALE;NEUTRAL;None;None;None;None;DEMOGOR2;HELMNOAN;;IMMUNE3;MINHP1;;DEMOGORG;;;;88000;Bhaal
OHB6NOOB;HUMANOID;HUMAN;NO_CLASS;PEASANT_MAN;OHB6NOOB;OHBNOOB;1;MALE;MALE;NEUTRAL;NONE;NONE;NONE;NONE;NONE;;;;;;;;;;15;Noober
OHBARZOL;HUMANOID;HUMAN;FIGHTER;FIGHTER_FEMALE_HUMAN;OHBARZOL;OHBARZOL;27;FEMALE;FEMALE;NEUTRAL;OHBWARN;;;;OHBFIG01;HELM24;OHSW1H52;RING07;;;SW1H75;;;;15000;Arzol
OHBBAEL;HUMANOID;ELF;SORCERER;MAGE_MALE_ELF;OHBBAEL;OHBSTANN;31;MALE;MALE;NEUTRAL;;;;;;HELM19;;;;;STAF18;;;;0;Baeloth
OHBBANN2;HUMANOID;ELF;SORCERER;MAGE_MALE_ELF;OHBBANNO;OHBBANNO;18;MALE;MALE;ENEMY;OHBBANNO;NONE;NONE;NONE;NONE;;;;;;;;;;14000;Bannor
OHBBANNO;GIANTHUMANOID;GOLEM;GOLEM_IRON;GOLEM_IRON;OHBBANNO;OHBBANNO;30;MALE;MALE;NEUTRAL;;;;;OHBBANNO;HELMNOAN;;IMMUNE3;IRONGOL;;GOLIRO;;;;30000;Bannor
OHBBARTE;HUMANOID;HUMAN;INNOCENT;FAT_MAN;ohbbarte;None;10;MALE;MALE;NEUTRAL;SHOUT;;STEAL25;None;WTRUNSGT;;;;;MINHP1;;;;;10;Bartender
OHBBCLT1;HUMANOID;HUMAN;FIGHTER_THIEF;THIEF_MALE_HUMAN;OHBBCLT1;;13;MALE;MALE;ENEMY;;OHB_T404;;;OHBTHIEF;;OHSW1H54;;;;OHSW1H52;;;;0;Bhaal Cultist
OHBBCLT2;HUMANOID;HUMAN;CLERIC;CLERIC_FEMALE_HUMAN;OHBBCLT2;;25;FEMALE;FEMALE;ENEMY;;OHB_T404;;;OHBPRI04;HELM01;SHLD29;;;;BLUN34;;;;0;Bhaal Cultist
OHBBCLT3;HUMANOID;HALFORC;FIGHTER;FIGHTER_MALE_HALFORC;OHBBCLT3;;33;MALE;MALE;ENEMY;OHBBCLT3;;;;;HELM06;;RING02;RING09;AMUL22;HALB11;HALB01;;;0;Enegar
OHBBCLT4;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;OHBBCLT4;;38;MALE;MALE;ENEMY;OHBBCLT4;;;;;HELM30;;RING31;RING27;AMUL28;SW1H59;SW1H07;;;0;Kastulor
OHBBELLO;HUMANOID;GNOME;FIGHTER;FIGHTER_MALE_DWARF;OHBBELLO;OHBBELLO;7;MALE;MALE;NEUTRAL;OHBWARN;;NONE;NONE;;;;;;;DART03;SW1H04;;;0;Bellowgulp
OHBBERYL;HUMANOID;ELF;MAGE;MAGE_MALE_ELF;OHBBERYL;OHBBERYL;22;MALE;MALE;NEUTRAL;OHBWARN;;;;OHBMAG01;HELM23;;;;;STAF24;;;;0;Beryl
OHBBRANS;HUMANOID;HUMAN;FIGHTER;SLEEPING_MAN_HUMAN;OHBBRANS;OHBBRANS;11;MALE;MALE;NEUTRAL;OHBBRANS;;WTASIGHT;;;;;OHBRING2;;;BLUN01;;;;2500;Branson
OHBBRODL;HUMANOID;HALFLING;FIGHTER;FIGHTER_MALE_HALFLING;OHBBRODL;OHBBRODL;9;MALE;MALE;NEUTRAL;OHBWARN;OHBBRODL;;;;;SHLD01;MINHP1;;;DART03;AX1H01;;;0;Brodle
OHBBRVGR;HUMANOID;HALFORC;FIGHTER;RAVER;OHBBRVGR;;33;MALE;MALE;ENEMY;OHBBCLT0;;;;OHBFIG01;HELM06;;IMMUNE4;RING09;RAVAG03;OHBBRVGR;;;;0;The Ravager
OHBBSLAY;HUMANOID;HUMAN;THIEF;SLAYER;OHBBSLAY;;38;MALE;MALE;ENEMY;OHBBCLT0;;;;OHBTHIEF;HELM30;;RING31;RING27;AMUL28;OHBBSLAY;;;;0;Slayer
OHBCEL01;MONSTER;ANTISOLAR;CLERIC;DEVA_MONADIC;OHBCEL01;;27;MALE;MALE;ENEMY;;OHB_T401;;;OHBDEVAF;;;IMMUNE2;;;OHBDEVA;;;;0;Ariziel
OHBCEL02;MONSTER;ANTISOLAR;CLERIC;DEVA_MONADIC;OHBCEL02;;22;MALE;MALE;ENEMY;;OHB_T401;;;OHBDEVAF;;;IMMUNE2;;;OHBDEVA;;;;0;Fallen Astral Deva
OHBCEL03;MONSTER;ANTISOLAR;CLERIC;DEVA_MONADIC;OHBCEL03;;20;MALE;MALE;ENEMY;;OHB_T401;;;OHBDEVAF;;;IMMUNE2;;;OHBDEVA1;;;;0;Fallen Monadic Deva
OHBCOGUA;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;OHBCOGUA;OHBCOGUA;10;MALE;MALE;NEUTRAL;OHBWARN;NONE;;;;;;;;;;;;;4000;Cook's Bodyguard
OHBCONCO;MONSTER;MYCONID;NO_CLASS;MYCONID_RED;OHBCONCO;OHBCONCO;6;MALE;MALE;NEUTRAL;OHBWARN;;;;;;;;;;UMBER01;;;;0;The Concocter
OHBCOOK;HUMANOID;DWARF;FIGHTER;CLERIC_MALE_DWARF;OHBCOOK;OHBCOOK;12;MALE;MALE;NEUTRAL;OHBWARN;OHBCOOK;;;;;;;;;AX1H01;;;;2000;The Cook
OHBCUREL;HUMANOID;ELF;CLERIC;CLERIC_FEMALE_ELF;OHBCUREL;OHBCUREL;3;FEMALE;FEMALE;NEUTRAL;OHBWARN;NONE;;NONE;;;;MINHP1;;;STAF01;;;;380;Curell of Tempus
OHBCUTSC;GENERAL_ITEM;NO_RACE;NO_CLASS;RAT;OHBCUTSC;;40;0;MALE;NEUTRAL;OHBCUTSC;;;;;;;INVULNER;;IPSION;;;;;1;<Invalid Strref -1>
OHBDANC1;HUMANOID;HUMAN;INNOCENT;HARLOT_WOMAN;OHBDANC1;OHBDANCE;1;FEMALE;FEMALE;NEUTRAL;OHBDANCE;;;;NONE;;;;ring16;;;;;;15;Dancer
OHBDANC2;HUMANOID;HUMAN;INNOCENT;HARLOT_WOMAN;OHBDANC2;OHBDANCE;1;FEMALE;FEMALE;NEUTRAL;OHBDANCE;;;;NONE;;;;ring16;;;;;;15;Dancer
OHBDEM01;MONSTER;DEMONIC;TANARI;TANARRI;OHBDEM01;;24;MALE;MALE;ENEMY;;OHB_T205;;;OHBBALR;;;IMMUNE3;OHBDTRAI;;BALOR;;;;0;T'alcor
OHBDEM02;MONSTER;DEMONIC;TANARI;GLABREZU;OHBDEM02;;10;MALE;MALE;ENEMY;;OHB_T205;;;OHBGLAB;;;IMMUNE2;OHBDTRAI;;BL3-12M4;;;;0;Glabrezu
OHBDEM03;MONSTER;DEMONIC;TANARI;MARILITH;OHBDEM03;;13;FEMALE;FEMALE;ENEMY;;OHB_T205;;;OHBMARI;;;OHBDTRAI;IMMUNE2;IPSION;MARILI;;;;0;Marilith
OHBDEM04;MONSTER;DEMONIC;TANARI;SIRINE;OHBDEM04;;6;FEMALE;FEMALE;ENEMY;;OHB_T205;;;OHBSUCC;;;OHBDTRAI;IMMUNE2;;DEMSUC01;;;;0;Succubus
OHBDENNA;HUMANOID;HUMAN;MAGE;RED_WIZARD;OHBDENNA;OHBDENNA;20;MALE;MALE;NEUTRAL;OHBMC;;;;;;;OHBRING2;;MINHP1;STAF01;;;;0;Dennaton
OHBDEV01;MONSTER;DEMONIC;IMP;TANARRI;OHBDEV01;;24;MALE;MALE;ENEMY;;OHB_T205;;;OHBPITF;;;IMMUNE3;OHBDTRAI;REGHP2R;OHBDPITF;;;;0;Maadrazel
OHBDEV02;MONSTER;DEMONIC;IMP;CORNUGON;OHBDEV02;;10;MALE;MALE;ENEMY;;OHB_T205;;;OHBCORN;;;IMMUNE2;OHBDTRAI;REGHP2R;OHBDCORN;;;;0;Cornugon
OHBDEV03;MONSTER;DEMONIC;IMP;SALAMANDER_FROST;OHBDEV03;;11;MALE;MALE;ENEMY;;OHB_T205;;;OHBGELU;;;IMMUNE2;RINGDEMN;REGHP2R;OHBDGELU;;;;0;Gelugon
OHBDEV04;MONSTER;DEMONIC;IMP;FIGHTER_FEMALE_HUMAN;OHBDEV04;;6;FEMALE;FEMALE;ENEMY;;OHB_T205;;;OHBERIN;;;IMMUNE1;OHBDTRAI;;BOW25;SW1H05;;;0;Erinyes
OHBDLI01;UNDEAD;DEMILICH;MAGE;DEMILICH;OHBDLI01;;31;MALE;MALE;ENEMY;;OHB_T402;;;OHBDEMI;HELMNOAN;;RING95;DEMILICH;;LICH02;;;;0;Dogar
OHBDLI02;UNDEAD;DEMILICH;MAGE;DEMILICH;OHBDLI02;;31;MALE;MALE;ENEMY;;OHB_T402;;;OHBDEMI;HELMNOAN;;RING95;DEMILICH;;LICH02;;;;0;Kazon
OHBDMNK1;HUMANOID;HUMAN;MONK;MONK_MALE_HUMAN;OHBDMNK1;;24;MALE;MALE;ENEMY;;OHB_T301;;;OHBMONK;;;;;;;;;;0;Dark Moon Monk
OHBDMNK2;HUMANOID;HUMAN;MONK;MONK_FEMALE_HUMAN;OHBDMNK2;;24;FEMALE;FEMALE;ENEMY;;OHB_T301;;;OHBMONK;;;;;;;;;;0;Dark Moon Monk
OHBDORMA;GIANTHUMANOID;GENIE;CLERIC_MAGE;EFREETI_NOBLE;OHBDORMA;OHBDORMA;28;MALE;MALE;NEUTRAL;OHBDORMA;;;;OHBDORM2;;;;;;OHBDORMA;;;;22000;Dormamus
OHBDRAG1;MONSTER;DRAGON;CLERIC_MAGE;DRAGON_SILVER;OHBDRAG1;;29;MALE;MALE;ENEMY;;OHB_T403;;;OHBDRAG1;;;OHBDRKRG;DRAGRING;;OHBDRAG1;;;;0;Yllaxxia
OHBDRAG2;MONSTER;DRAGON;CLERIC_MAGE;WYVERN_BIG;OHBDRAG2;;13;MALE;MALE;ENEMY;;OHB_T403;;;OHBDRAG2;;;OHBDRKRG;;;OHBDRAKE;;;;0;Orluss
OHBDRAG3;MONSTER;DRAGON;CLERIC_MAGE;WYVERN_BIG;OHBDRAG2;;13;MALE;MALE;ENEMY;;OHB_T403;;;OHBDRAG2;;;OHBDRKRG;;;OHBDRAKE;;;;0;Nyzzlar
OHBDRGD;HUMANOID;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN;OHBDRGD;OHBDRGD;11;MALE;MALE;NEUTRAL;;;;WTASIGHT;;HELM01;SHLD03;;;;SW1H01;;;;2500;Guard
OHBDRO01;HUMANOID;ELF;FIGHTER;DROW;OHBDRO01;;16;MALE;MALE;ENEMY;;OHB_T105;;;OHBFIG01;;DWSHLD01;;;;DWSW1H02;;;;0;Drow Warrior
OHBDRO02;HUMANOID;ELF;FIGHTER;FIGHTER_MALE_ELF;OHBDRO02;;16;MALE;MALE;ENEMY;;OHB_T105;;;OHBARC01;;;;;;DWXBOW01;DWSW1H01;;;0;Drow Scout
OHBDRO03;HUMANOID;ELF;MAGE;MAGE_MALE_ELF;OHBDRO03;;15;MALE;MALE;ENEMY;;OHB_T105;;;OHBMAG02;;;;;;STAF18;;;;0;Drow Wizard
OHBDRO04;HUMANOID;ELF;CLERIC;DROW_FEMALE;OHBDRO04;;19;FEMALE;FEMALE;ENEMY;;OHB_T105;;;OHBPRI04;;DWSHLD01;;;;DWBLUN01;;;;0;Drow Priestess
OHBDUL02;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;ohbdulf;;13;MALE;MALE;GOODBUTBLUE;ohbdulf;;;;ohbdulf2;;;;;AMUL14;STAF02;DART02;;;0;Dulf Ebonbeard
OHBDUL03;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;ohbdulf;;19;MALE;MALE;GOODBUTBLUE;ohbdulf;;;;ohbdulf2;;;RING02;;AMUL14;STAF18;DART08;;;0;Dulf Ebonbeard
OHBDUL04;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;ohbdulf;;22;MALE;MALE;GOODBUTBLUE;ohbdulf;;;;ohbdulf2;;;RING02;;AMUL14;STAF19;DART08;;;0;Dulf Ebonbeard
OHBDUL05;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;ohbdulf;;26;MALE;MALE;GOODBUTBLUE;ohbdulf;;;;ohbdulf2;;;RING02;;AMUL14;STAF20;DART08;;;0;Dulf Ebonbeard
OHBDULF;HUMANOID;HUMAN;MAGE;MAGE_MALE_HUMAN;ohbdulf;ohbdulf;26;MALE;MALE;NEUTRAL;ohbdulf;;;;ohbdulf2;;;RING02;;AMUL14;STAF20;DART08;;;0;Dulf Ebonbeard
OHBDVA01;MONSTER;ANTISOLAR;CLERIC;DEVA_MONADIC;OHBDVA01;NONE;25;BOTH;FEMALE;NEUTRAL;OHBSIGHT;NONE;NONE;DEVAEVIL;OHBAI01;;;IMMUNE2;;;DEVA;;;;0;Fallen Deva
OHBEAI01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;OHBEAI01;;21;NIETHER;MALE;ENEMY;;OHB_T204;;;OHBNONIN;OHBETRAI;;IMMUNE2;;;B1-20M4;;;;0;Greater Air Elemental
OHBEEA01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;OHBEEA01;;21;NIETHER;MALE;ENEMY;;OHB_T204;;;OHBNONIN;OHBETRAI;;IMMUNE2;;;B4-32M4;;;;0;Greater Earth Elemental
OHBEFI01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_FIRE;ELEMENTAL_FIRE;OHBEFI01;;24;NIETHER;MALE;ENEMY;;OHB_T204;;;OHBNONIN;OHBETRAI;;IMMUNE2;;;FIREELEM;;;;0;Greater Fire Elemental
OHBELGIA;HUMANOID;TIEFLING;FIGHTER;FIGHTER_MALE_ELF;ohbelgia;ohbelgia;18;MALE;MALE;NEUTRAL;None;None;None;;;;AX1H11;;;;AX1H11;;;;16000;Elgiad
OHBELL02;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;ohbellra;;15;MALE;MALE;GOODBUTBLUE;ohbellra;;;;OHBTHIE2;;;;;;SW1H49;;;;0;Brother Ellraish
OHBELL03;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;ohbellra;;25;MALE;MALE;GOODBUTBLUE;ohbellra;;;;OHBTHIE2;HELM19;;;;;OHSW1H53;;;;0;Brother Ellraish
OHBELL04;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;ohbellra;;31;MALE;MALE;GOODBUTBLUE;ohbellra;;;;OHBTHIE2;HELM19;;;;;OHSW1H54;;;;0;Brother Ellraish
OHBELL05;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;ohbellra;;37;MALE;MALE;GOODBUTBLUE;ohbellra;;;;OHBTHIE2;HELM19;;;;AMUL28;SW1H67;;;;0;Brother Ellraish
OHBELLRA;HUMANOID;HUMAN;THIEF;THIEF_MALE_HUMAN;ohbellra;ohbellra;37;MALE;MALE;NEUTRAL;ohbellra;;;;OHBTHIE2;HELM19;;;;AMUL28;SW1H67;;;;0;Brother Ellraish
OHBEWWEI;MONSTER;ELEMENTAL;NO_CLASS;WATER_WEIRD;OHBEWWEI;;21;NIETHER;MALE;ENEMY;;OHB_T203;;;OHBEWWEI;OHBETRAI;;IMMUNE2;WALLPASS;;OHBEWWEI;;;;0;Greater Water Weird
OHBFAN01;GIANTHUMANOID;GENIE;GENIE_NOBLE_EFREETI;FAT_MAN;ohbfan01;ohbdorma;1;MALE;MALE;NEUTRAL;None;;None;None;;;;;;;;;;;15;Fan
OHBFAN02;GIANTHUMANOID;GOLEM;GOLEM_IRON;PEASANT_MAN;ohbfan02;OHBBANNO;1;NIETHER;MALE;NEUTRAL;;None;None;None;;;;;;;;;;;15;Fan
OHBFAN03;MONSTER;ELEMENTAL;ELEMENTAL_FIRE;PEASANT_MAN;ohbfan03;OHBTHASS;1;MALE;MALE;NEUTRAL;;None;None;None;;;;;;;;;;;15;Fan
OHBFAN04;HUMANOID;HUMAN;MAGE;NOBLE_MAN;ohbfan04;OHBPOL;1;MALE;MALE;NEUTRAL;;None;None;None;;;;RING10;;;;;;;15;Fan
OHBFEL02;HUMANOID;HALFLING;FIGHTER_THIEF;FIGHTER_MALE_HALFLING;ohbfeldr;;10;MALE;MALE;GOODBUTBLUE;ohbfeldr;;;;OHBTHIE2;;SW1H08;;;;SW1H08;;;;0;Feldrak Feldrak'i
OHBFEL03;HUMANOID;HALFLING;FIGHTER_THIEF;FIGHTER_MALE_HALFLING;ohbfeldr;;15;MALE;MALE;GOODBUTBLUE;ohbfeldr;;;;OHBTHIE2;;SW1H09;;;;SW1H09;;;;0;Feldrak Feldrak'i
OHBFEL04;HUMANOID;HALFLING;FIGHTER_THIEF;FIGHTER_MALE_HALFLING;ohbfeldr;;17;MALE;MALE;GOODBUTBLUE;ohbfeldr;;;;OHBTHIE2;HELM30;SW1H74;;;;SW1H10;;;;0;Feldrak Feldrak'i
OHBFEL05;HUMANOID;HALFLING;FIGHTER_THIEF;FIGHTER_MALE_HALFLING;ohbfeldr;;20;MALE;MALE;GOODBUTBLUE;ohbfeldr;;;;OHBTHIE2;HELM30;SW1H10;;;AMUL26;SW1H28;;;;0;Feldrak Feldrak'i
