file;general;race;class;anim;deathvar;dialog;level;gender;sex;allegiance;overrideScript;classScript;raceScript;generalScript;defaultScript;helmet;shield;lring;rring;amulet;weapon1;weapon2;weapon3;weapon4;xpv;origin;summon;comment;MonsterId;ValidatedMonsterId;ValidatedLevel;ValidatedItems;ValidatedScript;game;name
DRAGYELL;MONSTER;DRAGON;RED_DRAGON;DRAGON_RED;DragYell;;23;NIETHER;MALE;ENEMY;DragYell;None;None;None;dw2mm2mo;HELMNOAN;;RING97;;;;;;;60000;bg2;;;;;;;;;Yellow Dragon
DRAKE01;MONSTER;DRAGON;WYVERN;WYVERN_BIG;drake01;drake01;12;MALE;MALE;ENEMY;None;None;None;None;drake01;;;;;;DRAKE;;;;12000;ascension;;;;;;;;;Fire Drake
DRAKE02;MONSTER;DRAGON;WYVERN;WYVERN_BIG;drake01;drake01;12;MALE;MALE;ENEMY;None;None;None;None;drake02;;;;;;DRAKE;;;;12000;ascension;;;;;;;;;Shadow Drake
DRAKE03;MONSTER;DRAGON;WYVERN;WYVERN_BIG;drake01;drake01;12;MALE;MALE;ENEMY;None;None;None;None;drake03;;;;;;DRAKE;;;;12000;ascension;;;;;;;;;Ice Drake
DRAKE04;MONSTER;DRAGON;WYVERN;WYVERN_BIG;drake01;drake01;12;MALE;MALE;ENEMY;None;None;None;None;drake04;;;;;;DRAKE;;;;12000;ascension;;;;;;;;;Earth Drake
DRBOD;UNDEAD;VAMPIRE;VAMPIRE;BODHI;drbod;None;25;FEMALE;FEMALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;0;bg2;;;;;;;;;Bodhi
DRSHCH01;HUMANOID;MIST;FIGHTER_MAGE;MIST_CREATURE;drshch01;drshch01;12;NIETHER;MALE;NEUTRAL;DRSHCH01;SHOUTDLG;;None;dw#mg161;;;IMMUNE1;RING95;;SPECTR;;;;12000;bg2;;;;;;;;;Chaos
DRSHNL01;MONSTER;TROLL;DRUID;TROLL;drshnl02;drshnl01;14;NIETHER;MALE;NEUTRAL;;SHOUTDLG;drshnl01;None;dw#pr105;;;TROLLREG;TROLLIMM;;TROLL01;DW#SHNBR;;;10000;bg2;;;;;;;;;Nilthiri
DRSHNL02;MONSTER;TROLL;TROLL;TROLL;DRSHNL02;DRSHNL02;6;NIETHER;MALE;ENEMY;None;None;None;DRSHNL02;None;;;;TROLLIMM;;TROLL01;;;;10000;bg2;;;;;;;;;Nilthiri
DRSHNL11;MONSTER;TROLL;TROLL;TROLL;drshnl02;;6;NIETHER;MALE;ENEMY;drshnl21;;;;;;;;TROLLIMM;;TROLL01;;;;10000;bg2;;;;;;;;;Nilthiri
DRSHNL21;MONSTER;TROLL;TROLL;TROLL;drshnl02;;6;NIETHER;MALE;ENEMY;drshnl11;;drshnl01;None;dw2mp2mo;;;TROLLREG;TROLLIMM;;TROLL01;;;;10000;bg2;;;;;;;;;Nilthiri
SPIRSNAK;ANIMAL;NO_RACE;NO_CLASS;SNAKE;None;;12;SUMMONED;MALE;CONTROLLED;None;None;None;None;BDSUM00;;;IMMUNE1;RING95;;SNAKSPIR;;;;0;bg1,bg2;true;spirsumm (unused?);;false;;;;;Spirit Snake
DRSLAYER;GIANTHUMANOID;LICH;MIST;SLAYER;drslayer;drslayer;20;NIETHER;MALE;NEUTRAL;DRSLAYER;None;None;None;dw2mc2ge;;;IMOENHP1;;;SLAYERWP;;;;0;bg2;;;;;;;;;Slayer
DRSTATU1;HUMANOID;PLATE;LONG_SWORD;DOOM_GUARD;drstatu1;drstatu1;1;NIETHER;MALE;ALLY;None;None;None;None;None;;;;MAGE01;IMOENHP1;;;;;0;bg2;;;;;;;;;Statue
DRSTATU2;HUMANOID;PLATE;LONG_SWORD;DOOM_GUARD;drstatu2;drstatu2;1;NIETHER;MALE;ALLY;None;None;None;None;None;;;;MAGE01;IMOENHP1;;;;;0;bg2;;;;;;;;;Statue
DRSTATU3;HUMANOID;PLATE;LONG_SWORD;DOOM_GUARD;drstatu3;drstatu3;1;NIETHER;MALE;ALLY;None;None;None;None;None;;;;MAGE01;IMOENHP1;;;;;0;bg2;;;;;;;;;Statue
DRUEAR01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;None;;24;SUMMONED;MALE;CONTROLLED;;;;;;;;IMMUNE2;;;DRUEAR;;;;0;bg2;true;;;;;;;;Earth Elemental
DRUFIR01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_FIRE;ELEMENTAL_FIRE;None;;24;SUMMONED;MALE;ALLY;;;;;;;;IMMUNE2;;;DRUFIR;;;;0;bg2;true;;;;;;;;Fire Elemental
DUPLICA3;MONSTER;DOPPLEGANGER;MAGE;DOPPLEGANGER_GREATER;Duplica3;None;9;NIETHER;MALE;ENEMY;;None;None;None;dw#mg59;;;;;;S1-12;;;;4000;bg1;;;;;;;;;Mirror Fiend
DUPLICA6;MONSTER;DOPPLEGANGER;MAGE;DOPPLEGANGER_GREATER;Duplica6;None;9;NIETHER;MALE;ENEMY;;None;None;None;dw#mg60;;;;;;S1-12;;;;4000;bg1;;;;;;;;;Mirror Fiend
DURLYL2;MONSTER;LYCANTHROPE;FIGHTER;FIGHTER_MALE_HUMAN;DURLYLE;durlyle2;6;MALE;MALE;NEUTRAL;INITDLG;None;None;None;dw1melge;;;;;;;;;;1200;bg1;;;;;;;;;Durlyle
DURSWORD;HUMANOID;SWORD;LONG_SWORD;DOOM_GUARD;DURSWORD;DURSWORD;1;NIETHER;MALE;NEUTRAL;DURSWORD;None;None;None;None;;;;;;;;;;0;bg1;;;;;;;;;Durlag's Pride
DVAMPFL;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE;CSThief1;None;1;MALE;MALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;15;bg2;;;;;;;;;Vampire
DVDEATHK;UNDEAD;DEMONIC;FIGHTER_MAGE;DEATH_KNIGHT;demnabsu;None;13;SUMMONED_DEMON;MALE;ALLY;DVDEATHK;;None;None;;;;IMMUNE1;UNDTYPE;;DVDEATHK;;;;0;spell_rev;;;;;;;;;Death Knight
DVSTALK;MONSTER;ELEMENTAL;RANGER;DOOM_GUARD;None;None;8;SUMMONED;MALE;ALLY;None;None;None;None;DVMELEE;;;STALKER;;;STALKESU;;;;0;spell_rev;true;;;;;;;;Invisible Stalker
DVWRAITH;UNDEAD;WRAITH;WRAITH;SHADOW;None;;5;SUMMONED;MALE;ALLY;;;;;DVMELEE;;;IMMUNE1;UNDTYPE;;DVWRAITH;;;;0;spell_rev;true;;;;;;;;Wraith
DW#ABBL1;MONSTER;DRAGON;SHADOW_DRAGON;DRAGON_BLACK;dw#abbl1;dw#abbl1;23;MALE;MALE;ENEMY;dw#abbld;SHOUTDLG;None;None;;;DR1-6S;DRAGRING;;;DRAGBLAW;;;;52000;stratagems;;;;;;;;;Olinissimous
DW#ABBL2;MONSTER;DRAGON;SHADOW_DRAGON;DRAGON_BLACK;dw#abbl2;dw#abbl2;23;MALE;MALE;ENEMY;dw#abbld;SHOUTDLG;None;None;;;DR1-6S;DRAGRING;;;DRAGBLAW;;;;52000;stratagems;;;;;;;;;Zirimanat'ryl
DW#ABDGY;MONSTER;DRAGON;RED_DRAGON;DRAGON_BROWN;Anadramatis;dw#abdgy;28;NIETHER;MALE;NEUTRAL;dw#abdgy;None;None;None;;HELMNOAN;;RING97;;MINHP1;DRAGRED1;;;;60000;stratagems;;;;;;;;;Anadramatis
DW#ABGRE;MONSTER;DRAGON;RED_DRAGON;DRAGON_GREEN;dw#abgre;dw#abgre;25;MALE;MALE;ENEMY;;dw#abgre;None;None;;HELMNOAN;;;DRAGRING;;DRAGGRE1;;;;62000;stratagems;;;;;;;;;Ithy'nassendra
DW#ABRED;MONSTER;DRAGON;RED_DRAGON;DRAGON_RED;dw#abred;dw#abred;26;MALE;MALE;ENEMY;;dw#abred;None;None;gorsal;HELMNOAN;;;DRAGRING;;DRAGRED1;;;;64000;stratagems;;;;;;;;;Carnifex
DW#ASVM1;UNDEAD;VAMPIRE;FIGHTER_THIEF;VAMPIRE_FEMALE;vam1514a;None;10;FEMALE;FEMALE;ENEMY;;;;;dw#vmmin;;;IMMUNE2;VAMPREG;;VAMP;DW#BLDD;DW#VMWOL;DW#VMBAT;10500;stratagems;;;;;;;;;Elder Vampire
DW#ASVM2;UNDEAD;VAMPIRE;FIGHTER_THIEF;VAMPIRE_FEMALE;vam1514b;None;9;FEMALE;FEMALE;ENEMY;;;;;dw#vmmin;;;VAMPREG;IMMUNE1;;VAMP;DW#BLDD;DW#VMWOL;DW#VMBAT;8500;stratagems;;;;;;;;;Vampire
DW#BASUM;MONSTER;DEMONIC;TANARI;TANARRI;dw#basum;;24;SUMMONED_DEMON;MALE;GOODBUTRED;dw#llbal;;None;None;dw2mc2ge;;dw#balwp;IMMUNE3;RINGDEMN;;balor;;;;0;STRATAGEMS;;;;;;;;;Balor
DW#BAZPF;MONSTER;DEMONIC;IMP;RAVER;dw#bazpf;None;24;NIETHER;MALE;ENEMY;dw#bazpf;none;None;None;telpit1;;;IMMUNE3;RINGDEMN;REGHP2R;P3-12M4;;;;28000;stratagems;;;;;;;;;Pit Fiend
DW#BFSUM;MONSTER;DEMONIC;IMP;SKELETON_FIEND;dw#bfsum;None;12;SUMMONED_DEMON;MALE;GOODBUTRED;dw#llbnf;None;None;None;dw2mc2ge;;;IMMUNE2;RING95;REGHP2R;BONEFD;;;;0;STRATAGEMS;;;;;;;;;Bone Fiend
DW#C3CHE;HUMANOID;HOBGOBLIN;FIGHTER;HOBGOBLIN;None;dw#hobgc;3;MALE;MALE;NEUTRAL;hobgobc;dw#prsht;dw#gpsht;None;dw1range;;;;;;COMPB05;COMPS01;;;95;stratagems;;;;;;;;;Hobgoblin Elite
DW#C3HB1;HUMANOID;HOBGOBLIN;FIGHTER;HOBGOBLIN;dw#c3hb1;None;3;MALE;MALE;NEUTRAL;dw#prsht;dw#c3hst;dw#gpsht;None;dw1range;;;;;;COMPB05;COMPS01;;;95;stratagems;;;;;;;;;Hobgoblin Elite
DW#C3HB2;HUMANOID;HOBGOBLIN;FIGHTER;HOBGOBLIN;dw#c3hb2;None;3;MALE;MALE;NEUTRAL;dw#prsht;dw#c3hst;dw#gpsht;None;dw1range;;;;;;COMPB05;COMPS01;;;95;stratagems;;;;;;;;;Hobgoblin Elite
DW#CLDKI;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;1;MALE;MALE;NEUTRAL;dw#cldki;None;;None;None;;;;MAGE01;;;;;;0;stratagems;;;;;;;;;Bird
DW#CLPES;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;1;MALE;MALE;NEUTRAL;dw#clpes;None;;None;None;;;;MAGE01;;;;;;0;stratagems;;;;;;;;;Bird
DW#CLWEB;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;1;MALE;MALE;NEUTRAL;dw#clweb;None;;None;None;;;;MAGE01;;;;;;0;stratagems;;;;;;;;;Bird
DW#COSUM;MONSTER;DEMONIC;IMP;CORNUGON;dw#cosum;None;17;SUMMONED_DEMON;MALE;GOODBUTRED;dw#llcor;None;None;None;dw2ms2ge;HELMNOAN;;IMMUNE2;RINGDEMN;REGHP2R;CORNUGON;;;;0;STRATAGEMS;;;;;;;;;Cornugon
DW#DEFOG;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;1;MALE;MALE;NEUTRAL;dw#defog;None;;None;None;;;;MAGE01;;;;;;0;stratagems;;;;;;;;;Bird
DW#DOP7;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP7;;1;NIETHER;MALE;ENEMY;dopspell;SARDOPP;None;None;dw1melge;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Greater Doppelganger
DW#DOP71;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP71;;1;NIETHER;MALE;ENEMY;dopspell;SARDOPP;None;None;dw1melge;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Greater Doppelganger
DW#DOP72;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP72;;1;NIETHER;MALE;ENEMY;dopspell;SARDOPP;None;None;dw1melge;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Greater Doppelganger
DW#DOP73;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP73;;1;NIETHER;MALE;ENEMY;dopspell;SARDOPP;None;None;dw1melge;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Greater Doppelganger
DW#DOP74;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP74;;1;NIETHER;MALE;ENEMY;dopspell;SARDOPP;None;None;dw1melge;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Greater Doppelganger
DW#DOP75;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP75;;1;NIETHER;MALE;ENEMY;dopspell;SARDOPP;None;None;dw1melge;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Greater Doppelganger
DW#DOPSS;MONSTER;DOPPLEGANGER;DOPPLEGANGER;DOPPLEGANGER;SSDopple;;1;NIETHER;MALE;ENEMY;None;DOPPLE;None;None;dw1melge;;;;;;S1-12;;;;420;stratagems;;;;;;;;;Doppelganger
DW#DOPZO;MONSTER;DOPPLEGANGER;DOPPLEGANGER;DOPPLEGANGER;dopzorl;;1;NIETHER;MALE;ENEMY;None;DOPZORL;None;None;dw1melge;;;;;;S1-12;;;;420;stratagems;;;;;;;;;Doppelganger
DW#DRCTX;MONSTER;DEMONIC;TANARI;TANARRI;telbal1;;24;NIETHER;MALE;ENEMY;dw#dwcty;rockroom;None;None;telbal01;;dw#balwp;IMMUNE3;RINGDEMN;;balor;;;;26000;stratagems;;;;;;;;;Balor
DW#DRCTY;MONSTER;DEMONIC;TANARI;GLABREZU;demgla01;None;17;NIETHER;MALE;ENEMY;dw#dwcty;demglab;None;None;dw2mc2ge;;;IMMUNE2;RINGDEMN;;BL3-12M4;;;;12500;stratagems;;;;;;;;;Glabrezu
DW#DRCTZ;MONSTER;DEMONIC;TANARI;FIEND_GREEN;demnab01;None;12;NIETHER;MALE;ENEMY;dw#dwcty;tanari;None;None;dw2mc2ge;;;REGHP2;RINGDEMN;;BL3-12M4;;;;16000;stratagems;;;;;;;;;Nabassu
DW#DRXG1;MONSTER;DEMONIC;TANARI;GLABREZU;dw#drxg1;demosum3;17;NIETHER;MALE;NEUTRAL;gpshout;dwgates1;None;None;glabrez;HELMNOAN;;RINGDEMN;IMMUNE2;;BL3-12M4;;;;12000;stratagems;;;;;;;;;Glabrezu
DW#DRXG2;MONSTER;DEMONIC;TANARI;GLABREZU;dw#drxg2;demosum3;17;NIETHER;MALE;NEUTRAL;gpshout;dwgates1;None;None;glabrez;HELMNOAN;;RINGDEMN;IMMUNE2;;BL3-12M4;;;;12000;stratagems;;;;;;;;;Glabrezu
DW#ELDEE;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;dw#eldee;;10;NIETHER;MALE;ENEMY;;None;None;None;dw2mc2ge;;;IMMUNE2;;;ELEAR;;;;10000;stratagems;;;;;;;;;Greater Earth Elemental
DW#ELDO1;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;20;NIETHER;MALE;ENEMY;GENSHT01;None;None;;dw#mg554;;;;;;BEHOLD;;;;14000;stratagems;;;;;;;;;Elder Orb
DW#ELDO2;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;20;NIETHER;MALE;ENEMY;GENSHT01;None;None;;dw#mg555;;;;;;BEHOLD;;;;14000;stratagems;;;;;;;;;Elder Orb
DW#ELDO3;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;20;NIETHER;MALE;ENEMY;GENSHT01;None;None;;dw#mg556;;;;;;BEHOLD;;;;14000;stratagems;;;;;;;;;Elder Orb
DW#ELDO4;MONSTER;BEHOLDER;BEHOLDER;BEHOLDER;None;;20;NIETHER;MALE;ENEMY;GENSHT01;None;None;;dw#mg557;;;;;;BEHOLD;;;;14000;stratagems;;;;;;;;;Elder Orb
DW#FSTOR;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;1;MALE;MALE;NEUTRAL;dw#fstor;None;;None;None;;;;MAGE01;;;;;;0;stratagems;;;;;;;;;Bird
DW#GHOTY;MONSTER;OTYUGH;OTYUGH;OTYUGH;None;;10;NIETHER;MALE;ENEMY;grpsht01;None;None;None;dw2mc2mo;;;;;;OTYUGH;;;;5000;stratagems;;;;;;;;;Otyugh
DW#GRBAL;MONSTER;DEMONIC;TANARI;TANARRI;demosum2;demosum2;14;NIETHER;MALE;ENEMY;dw#grsol;GRPSHT01;None;None;demosum2;helmnoan;;ringdemn;immune3;;balor;;;;26000;WHEELS;;;;;;;;;Balor
DW#GRGLA;MONSTER;DEMONIC;TANARI;GLABREZU;demosum3;demosum3;10;NIETHER;MALE;ENEMY;dw#grsol;GRPSHT01;None;None;glabrez;helmnoan;;ringdemn;immune2;;bl3-12m4;;;;12000;WHEELS;;;;;;;;;Glabrezu
DW#GRMAR;MONSTER;DEMONIC;TANARI;MARILITH;Demosum1;demosum1;14;NIETHER;FEMALE;ENEMY;dw#grsol;GRPSHT01;None;None;marilith;helmnoan;;ringdemn;immune2;;marili;;;;23000;WHEELS;;;;;;;;;Marilith
DW#GRSOL;MONSTER;DEMONIC;NO_CLASS;DEVA_MONADIC;dw#grsol;dw#grsol;22;FEMALE;FEMALE;ENEMY;inp1ivsg;dw#grsol;finsol;None;finsol04;helmnoan;;immune4;;;FINSOL01;FINSOL02;;;32000;WHEELS;;;;;;;;;Fallen Solar
DW#HDP7;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP7;;1;NIETHER;MALE;ENEMY;dopspell;SARDOPP;None;None;dw1melge;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Greater Doppelganger
DW#HDP71;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP71;;1;NIETHER;MALE;ENEMY;dopspell;SARDOPP;None;None;dw1melge;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Greater Doppelganger
DW#HDP72;MONSTER;DOPPLEGANGER;DOPPLEGANGER_GREATER;DOPPLEGANGER_GREATER;GDOPP72;;1;NIETHER;MALE;ENEMY;dopspell;SARDOPP;None;None;dw1melge;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Greater Doppelganger
DW#HDP73;MONSTER;DOPPLEGANGER;THIEF;DOPPLEGANGER_GREATER;GDOPP73;;8;NIETHER;MALE;ENEMY;;;None;None;dw1melas;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Doppelganger Assassin
DW#HDP74;MONSTER;DOPPLEGANGER;CLERIC;DOPPLEGANGER_GREATER;GDOPP74;;9;NIETHER;MALE;ENEMY;dopspell;;None;None;dw#pr81;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Doppelganger Shaman
DW#HDP75;MONSTER;DOPPLEGANGER;MAGE;DOPPLEGANGER_GREATER;GDOPP75;;9;NIETHER;MALE;ENEMY;dopspell;;None;None;dw#mg151;;;MAGE04;MAGE06;;S1-12;;;;4000;stratagems;;;;;;;;;Doppelganger Mage
DW#HGWA1;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;21;MALE;MALE;ENEMY;GRPSHT01;None;None;None;dw3mc2be;;;;;;GIAFIR;;;;16000;stratagems;;;;;;;;;Fire Giant
DW#HGWA2;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;21;MALE;MALE;ENEMY;GRPSHT01;None;None;None;dw3mc2be;;;;;;GIAFIR;;;;16000;stratagems;;;;;;;;;Fire Giant
DW#HGWA3;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;21;MALE;MALE;ENEMY;GRPSHT01;None;None;None;dw3mc2be;;;;;;GIAFIR;;;;16000;stratagems;;;;;;;;;Fire Giant
DW#HGWA4;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;21;MALE;MALE;ENEMY;GRPSHT01;None;None;None;dw3mc2be;;;;;;GIAFIR;;;;16000;stratagems;;;;;;;;;Fire Giant
DW#HGWA5;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;21;MALE;MALE;ENEMY;GRPSHT01;None;None;None;dw3mc2be;;;;;;GIAFIR;;;;16000;stratagems;;;;;;;;;Fire Giant
DW#HGWA6;GIANTHUMANOID;GIANT;FIGHTER;GIANT_FIRE;hgwar01;None;21;MALE;MALE;ENEMY;GRPSHT01;None;None;None;dw3mc2be;;;;;;GIAFIR;;;;16000;stratagems;;;;;;;;;Fire Giant
DW#ICYU1;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;12;NIETHER;MALE;ENEMY;gensht01;;None;None;dw#mg164;;;;;;;;;;7000;stratagems;;;;;;;;;Yuan-Ti Mage
DW#ICYU2;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;12;NIETHER;MALE;ENEMY;gensht01;;None;None;dw#mg165;;;;;;;;;;7000;stratagems;;;;;;;;;Yuan-Ti Mage
DW#ICYUA;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;12;NIETHER;MALE;ENEMY;gensht01;;None;None;dw#mg230;;;;;;;;;;7000;stratagems;;;;;;;;;Yuan-Ti Mage
DW#INCEN;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;1;MALE;MALE;NEUTRAL;dw#incen;None;;None;None;;;;MAGE01;;;;;;0;stratagems;;;;;;;;;Bird
DW#ISTOR;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;1;MALE;MALE;NEUTRAL;dw#istor;None;;None;None;;;;MAGE01;;;;;;0;stratagems;;;;;;;;;Bird
DW#KBACH;HUMANOID;KOBOLD;KOBOLD;KOBOLD;none;;6;MALE;MALE;ENEMY;None;None;dw#gpsht;None;dw1range;;;;;;BOW05;DW#KOB01;;;76;stratagems;;;;;;;;;Kobold Chieftain
DW#KBACM;HUMANOID;KOBOLD;KOBOLD;KOBOLD;None;;1;MALE;MALE;ENEMY;dw#gpsht;None;None;None;dw1range;;;;;;COMPB05;SW1H07;;;35;stratagems;;;;;;;;;Kobold Commando
DW#KBAGD;HUMANOID;KOBOLD;KOBOLD;KOBOLD;none;;2;MALE;MALE;ENEMY;None;None;dw#gpsht;;dw1melge;;;;;;DW#KOB01;;;;26;stratagems;;;;;;;;;Kobold Guard
DW#KBAS2;HUMANOID;KOBOLD;MAGE;KOBOLD;none;;6;MALE;MALE;ENEMY;;;dw#gpsht;;dw#mg154;;;;;;DW#KOB01;;;;271;stratagems;;;;;;;;;Kobold Shaman
DW#KBASH;HUMANOID;KOBOLD;MAGE;KOBOLD;none;;6;MALE;MALE;ENEMY;;;dw#gpsht;;dw#mg153;;;;;;DW#KOB01;;;;271;stratagems;;;;;;;;;Kobold Shaman
DW#KOBCH;HUMANOID;KOBOLD;KOBOLD;KOBOLD;none;;6;MALE;MALE;ENEMY;None;None;dw#gpsht;None;dw1range;;;;;;BOW05;DW#KOB01;;;76;stratagems;;;;;;;;;Kobold Chieftain
DW#KOBGD;HUMANOID;KOBOLD;KOBOLD;KOBOLD;none;;2;MALE;MALE;ENEMY;None;None;dw#gpsht;;dw1melge;;;;;;DW#KOB01;;;;26;stratagems;;;;;;;;;Kobold Guard
DW#KOBSH;HUMANOID;KOBOLD;MAGE;KOBOLD;none;;6;MALE;MALE;ENEMY;;;dw#gpsht;;dw#mg152;;;;;;DW#KOB01;;;;271;stratagems;;;;;;;;;Kobold Shaman
DW#KPSPY;HUMANOID;NO_RACE;NO_CLASS;BIRD;dw#kpspy;None;1;NIETHER;MALE;NEUTRAL;dw#spntr;None;None;None;None;;;;MAGE01;IMOENHP1;;;;;0;stratagems;;;;;;;;;
DW#KPUM1;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;None;;6;MALE;MALE;NEUTRAL;dw#torg;GENSHT01;None;UMBHUL01;dw2mc2mo;;;;;;UMBER01;;;;4000;stratagems;;;;;;;;;Umber Hulk
DW#KPUM2;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;None;;10;MALE;MALE;NEUTRAL;dw#torg;GENSHT01;None;D0UMBER;dw2mc2mo;HELMNOAN;;;;;UMBER02;;;;18000;stratagems;;;;;;;;;Umber Hulk Elder
DW#KPYI1;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;14;NIETHER;MALE;NEUTRAL;dw#torg;gensht01;None;None;dw#mg566;;;;;;;;;;7000;stratagems;;;;;;;;;Yuan-Ti Mage
DW#KPYI2;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;14;NIETHER;MALE;NEUTRAL;dw#torg;gensht01;None;None;dw#mg567;;;;;;;;;;7000;stratagems;;;;;;;;;Yuan-Ti Mage
DW#KPYU1;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;12;NIETHER;MALE;NEUTRAL;dw#torg;gensht01;None;None;dw#mg564;;;;;;;;;;7000;stratagems;;;;;;;;;Yuan-Ti Mage
DW#KPYU2;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;YUANTI;None;12;NIETHER;MALE;NEUTRAL;dw#torg;gensht01;None;None;dw#mg565;;;;;;;;;;7000;stratagems;;;;;;;;;Yuan-Ti Mage
DW#LENWI;HUMANOID;NO_RACE;NO_CLASS;BIRD;cutspy;None;1;NIETHER;MALE;NEUTRAL;dw#lespy;None;None;None;None;;;;MAGE01;IMOENHP1;;;;;0;stratagems;;;;;;;;;Wizard Eye
DW#METEO;ANIMAL;NO_RACE;NO_CLASS;BIRD;dw#cldki;None;1;MALE;MALE;NEUTRAL;dw#meteo;None;;None;None;;;;MAGE01;;;;;;0;stratagems;;;;;;;;;Bird
DW#MIHOA;HUMANOID;HOBGOBLIN;HOBGOBLIN;HOBGOBLIN;None;;1;MALE;MALE;ENEMY;dw#gpsht;None;;None;dw1range;HELM01;;;;;COMPB05;COMPS01;;;35;stratagems;;;;;;;;;Hobgoblin
DW#MIHOB;HUMANOID;HOBGOBLIN;HOBGOBLIN;HOBGOBLIN;None;;1;MALE;MALE;ENEMY;dw#gpsht;None;;None;dw1range;HELM01;;;;;COMPB05;COMPS01;;;35;stratagems;;;;;;;;;Hobgoblin
DW#MIHOE;HUMANOID;HOBGOBLIN;FIGHTER;HOBGOBLIN;None;None;3;MALE;MALE;ENEMY;dw#gpsht;None;;None;dw1range;;;;;;COMPB05;COMPS01;;;95;stratagems;;;;;;;;;Hobgoblin Elite
DW#MULKA;HUMANOID;KOBOLD;KOBOLD;KOBOLD;None;;1;MALE;MALE;ENEMY;helpmul;dw#gpsht;None;;dw1range;;;;;;COMPB05;SW1H07;;;7;stratagems;;;;;;;;;Kobold
DW#MULKC;HUMANOID;KOBOLD;KOBOLD;KOBOLD;None;;1;MALE;MALE;ENEMY;helpmul;dw#gpsht;None;None;dw1range;;;;;;COMPB05;SW1H07;;;35;stratagems;;;;;;;;;Kobold Commando
